symbol,direction,entry_time,exit_time,entry_price,exit_price,pnl,holding_hours,dca_layers,reason,session
EURUSD,SELL,2024-01-22 14:00:00+00:00,2024-01-23 02:00:00+00:00,1.08911,1.0886228571428571,1.8699863600003572,12.0,0,TRAILING_BE_EXIT,
US100,BUY,2024-01-22 15:00:00+00:00,2024-01-23 03:00:00+00:00,17422.97,17355.85,-5.751415714286181,12.0,1,12H_ML_CUT,
US100,BUY,2024-01-23 03:00:00+00:00,2024-01-23 07:30:00+00:00,17355.85,17370.626428571428,0.7726875714286422,4.5,0,TRAILING_BE_EXIT,
US100,SELL,2024-01-23 08:00:00+00:00,2024-01-23 09:15:00+00:00,17366.43,17340.837714285713,1.8546354285715418,1.25,0,TRAILING_BE_EXIT,
BTCUSD,BUY,2024-01-23 02:00:00+00:00,2024-01-23 14:00:00+00:00,39778.67,38818.8,-10.635844557142818,12.0,1,12H_ML_CUT,
US30,SELL,2024-01-23 14:00:00+00:00,2024-01-23 15:30:00+00:00,37985.8,37958.688571428575,2.0055771428571263,1.5,0,TRAILING_BE_EXIT,
USDJPY,SELL,2024-01-23 10:00:00+00:00,2024-01-23 22:00:00+00:00,147.707,148.298,-8.31342435983157,12.0,0,12H_ML_CUT,
BTCUSD,SELL,2024-01-23 16:00:00+00:00,2024-01-24 04:00:00+00:00,39149.38,39585.82,2.9813336285713232,12.0,1,12H_ML_CUT,
BTCUSD,BUY,2024-01-24 04:00:00+00:00,2024-01-24 11:45:00+00:00,39585.82,40132.91285714286,10.798105000000044,7.75,0,TRAILING_BE_EXIT,
US30,SELL,2024-01-24 00:00:00+00:00,2024-01-24 12:00:00+00:00,37960.3,38013.2,-5.998799999999418,12.0,1,12H_ML_CUT,
USDCHF,SELL,2024-01-24 12:00:00+00:00,2024-01-24 15:00:00+00:00,0.86517,0.8623011428571429,15.41510913157934,3.0,0,TRAILING_BE_EXIT,
US100,SELL,2024-01-24 15:00:00+00:00,2024-01-24 15:45:00+00:00,17557.28,17649.36,-9.912327928571601,0.75,0,SOFT_ATR_STOP,
USDCHF,SELL,2024-01-24 17:00:00+00:00,2024-01-24 22:45:00+00:00,0.8631,0.8623071428571428,2.026513903730054,5.75,0,TRAILING_BE_EXIT,
US100,BUY,2024-01-24 16:00:00+00:00,2024-01-25 04:00:00+00:00,17621.62,17498.73,-14.462219285714404,12.0,1,12H_ML_CUT,
US500,BUY,2024-01-25 00:00:00+00:00,2024-01-25 07:15:00+00:00,4872.19,4876.3375,-0.2880794999999964,7.25,0,TRAILING_BE_EXIT,
US100,BUY,2024-01-25 04:00:00+00:00,2024-01-25 08:15:00+00:00,17498.73,17519.50357142857,0.274240485714257,4.25,0,TRAILING_BE_EXIT,
US500,SELL,2024-01-25 08:00:00+00:00,2024-01-25 13:15:00+00:00,4873.48,4871.086428571428,-0.46312157142854393,5.25,0,TRAILING_BE_EXIT,
GBPUSD,BUY,2024-01-25 12:00:00+00:00,2024-01-26 00:00:00+00:00,1.27319,1.27058,-7.620066779998664,12.0,2,12H_ML_CUT,
US30,SELL,2024-01-25 14:00:00+00:00,2024-01-26 02:00:00+00:00,37916.3,37987.5,-6.633937142856999,12.0,1,12H_ML_CUT,
US500,SELL,2024-01-26 00:00:00+00:00,2024-01-26 09:30:00+00:00,4888.1,4881.092285714286,-0.0019729285714144007,9.5,0,TRAILING_BE_EXIT,
US100,BUY,2024-01-26 02:00:00+00:00,2024-01-26 10:00:00+00:00,17413.6,17432.74714285714,0.2417769714285577,8.0,0,TRAILING_BE_EXIT,
USDCHF,SELL,2024-01-26 12:00:00+00:00,2024-01-26 15:15:00+00:00,0.86298,0.8622828571428571,2.8226252240728797,3.25,0,TRAILING_BE_EXIT,
NZDUSD,SELL,2024-01-26 10:00:00+00:00,2024-01-26 18:30:00+00:00,0.61018,0.6097007142857143,2.333554174285425,8.5,0,TRAILING_BE_EXIT,
BTCUSD,BUY,2024-01-26 19:00:00+00:00,2024-01-27 07:00:00+00:00,42087.96,41670.82,-8.485236157142845,12.0,0,12H_ML_CUT,
USDCAD,SELL,2024-01-26 16:00:00+00:00,2024-01-28 22:15:00+00:00,1.34453,1.34493,-3.3526174745151733,54.25,0,12H_ML_CUT,
US30,BUY,2024-01-29 01:00:00+00:00,2024-01-29 05:45:00+00:00,38049.5,38087.21428571428,2.449508571428322,4.75,0,TRAILING_BE_EXIT,
BTCUSD,SELL,2024-01-29 00:00:00+00:00,2024-01-29 12:00:00+00:00,42030.34,42248.32,-6.753740882142953,12.0,0,12H_ML_CUT,
XAUUSD,SELL,2024-01-29 06:00:00+00:00,2024-01-29 13:45:00+00:00,2025.473,2035.142,-19.899128500000195,7.75,0,SOFT_ATR_STOP,
USDCAD,SELL,2024-01-29 13:00:00+00:00,2024-01-29 14:45:00+00:00,1.34355,1.34593,-19.497423672001982,1.75,0,SOFT_ATR_STOP,
EURUSD,SELL,2024-01-29 14:00:00+00:00,2024-01-29 17:15:00+00:00,1.08199,1.0808397142857145,6.511984719998837,3.25,0,TRAILING_BE_EXIT,
USDCAD,SELL,2024-01-29 15:00:00+00:00,2024-01-30 03:00:00+00:00,1.34471,1.34044,27.032541959569752,12.0,0,12H_ML_CUT,
EURUSD,SELL,2024-01-29 18:00:00+00:00,2024-01-30 06:00:00+00:00,1.08111,1.08218,4.3999741357158815,12.0,2,12H_ML_CUT,
US100,SELL,2024-01-30 03:00:00+00:00,2024-01-30 06:30:00+00:00,17621.01,17604.690357142856,0.9267003571428468,3.5,0,TRAILING_BE_EXIT,
US30,SELL,2024-01-30 06:00:00+00:00,2024-01-30 07:00:00+00:00,38320.0,38295.93571428571,0.6798462857143938,1.0,0,TRAILING_BE_EXIT,
US500,BUY,2024-01-30 08:00:00+00:00,2024-01-30 14:45:00+00:00,4925.69,4927.743928571428,-0.49701792857143434,6.75,0,TRAILING_BE_EXIT,
NZDUSD,SELL,2024-01-30 15:00:00+00:00,2024-01-30 16:45:00+00:00,0.61324,0.6118088571428572,7.26684375428569,1.75,0,TRAILING_BE_EXIT,
US100,BUY,2024-01-30 07:00:00+00:00,2024-01-30 17:30:00+00:00,17608.57,17491.16,-18.399785000000143,10.5,1,SOFT_ATR_STOP,
GBPUSD,BUY,2024-01-30 18:00:00+00:00,2024-01-31 02:00:00+00:00,1.26807,1.2688089285714286,2.0757024628570298,8.0,0,TRAILING_BE_EXIT,
US500,BUY,2024-01-30 17:00:00+00:00,2024-01-31 05:00:00+00:00,4930.28,4909.07,-3.597611857142865,12.0,1,12H_ML_CUT,
US30,SELL,2024-01-31 02:00:00+00:00,2024-01-31 05:45:00+00:00,38507.0,38480.33214285714,0.3918904285714161,3.75,0,TRAILING_BE_EXIT,
US100,BUY,2024-01-31 06:00:00+00:00,2024-01-31 06:15:00+00:00,17349.89,17371.09464285714,1.4142233571426863,0.25,0,TRAILING_BE_EXIT,
BTCUSD,BUY,2024-01-31 05:00:00+00:00,2024-01-31 06:30:00+00:00,42929.57,43066.885,3.90473055000007,1.5,0,TRAILING_BE_EXIT,
US100,BUY,2024-01-31 07:00:00+00:00,2024-01-31 09:00:00+00:00,17338.0,17356.403928571428,1.134712071428511,2.0,0,TRAILING_BE_EXIT,
NZDUSD,SELL,2024-01-31 11:00:00+00:00,2024-01-31 14:15:00+00:00,0.61162,0.61513,-42.84002799999936,3.25,1,SOFT_ATR_STOP,
US30,SELL,2024-01-31 08:00:00+00:00,2024-01-31 16:15:00+00:00,38527.5,38525.514285714286,2.527203571428447,8.25,1,TRAILING_BE_EXIT,
BTCUSD,BUY,2024-01-31 16:00:00+00:00,2024-01-31 19:15:00+00:00,43330.42,43490.04678571429,4.573414767857224,3.25,0,TRAILING_BE_EXIT,
BTCUSD,BUY,2024-01-31 20:00:00+00:00,2024-01-31 21:30:00+00:00,43310.03,42279.1,-20.76343629285715,1.5,0,SOFT_ATR_STOP,
US100,SELL,2024-01-31 17:00:00+00:00,2024-02-01 00:30:00+00:00,17248.36,17213.416285714287,17.809600142856876,7.5,1,TRAILING_BE_EXIT,
US500,BUY,2024-02-01 01:00:00+00:00,2024-02-01 02:15:00+00:00,4856.73,4863.011428571428,-0.07511342857143799,1.25,0,TRAILING_BE_EXIT,
US500,SELL,2024-02-01 03:00:00+00:00,2024-02-01 06:45:00+00:00,4861.54,4856.064642857143,-0.15555935714283953,3.75,0,TRAILING_BE_EXIT,
BTCUSD,BUY,2024-02-01 00:00:00+00:00,2024-02-01 12:00:00+00:00,42560.23,42056.99,-10.207934250000106,12.0,0,12H_ML_CUT,
US30,BUY,2024-02-01 07:00:00+00:00,2024-02-01 13:15:00+00:00,38175.9,38207.654285714285,2.2230147857140836,6.25,0,TRAILING_BE_EXIT,
AUDUSD,SELL,2024-02-01 14:00:00+00:00,2024-02-02 00:15:00+00:00,0.65188,0.65785,-34.86002322000058,10.25,2,SOFT_ATR_STOP,
GBPUSD,SELL,2024-02-01 13:00:00+00:00,2024-02-02 01:00:00+00:00,1.2673,1.27444,-38.61003696428588,12.0,2,12H_ML_CUT,
BTCUSD,SELL,2024-02-02 01:00:00+00:00,2024-02-02 06:00:00+00:00,43172.25,43033.823214285716,2.6253671785713952,5.0,0,TRAILING_BE_EXIT,
US500,SELL,2024-02-02 06:00:00+00:00,2024-02-02 08:00:00+00:00,4933.07,4927.985,-0.1945169999999965,2.0,0,TRAILING_BE_EXIT,
US30,SELL,2024-02-02 02:00:00+00:00,2024-02-02 08:45:00+00:00,38551.9,38522.978571428575,1.3106151428569932,6.75,0,TRAILING_BE_EXIT,
US500,BUY,2024-02-02 08:00:00+00:00,2024-02-02 13:30:00+00:00,4930.83,4935.705714285714,-0.21493142857146602,5.5,0,TRAILING_BE_EXIT,
GBPUSD,BUY,2024-02-02 10:00:00+00:00,2024-02-02 13:45:00+00:00,1.27574,1.26999,-35.82001476000086,3.75,0,SOFT_ATR_STOP,
US100,SELL,2024-02-02 15:00:00+00:00,2024-02-02 17:30:00+00:00,17502.84,17656.36,-16.059583500000045,2.5,0,SOFT_ATR_STOP,
US500,BUY,2024-02-02 16:00:00+00:00,2024-02-02 17:45:00+00:00,4936.01,4947.576857142858,0.45358628571434856,1.75,0,TRAILING_BE_EXIT,
NZDUSD,SELL,2024-02-02 19:00:00+00:00,2024-02-04 22:15:00+00:00,0.60666,0.60621,0.9199884171426589,51.25,0,12H_ML_CUT,
US500,BUY,2024-02-02 18:00:00+00:00,2024-02-04 23:15:00+00:00,4950.83,4958.266428571428,0.04015557142853665,53.25,0,TRAILING_BE_EXIT,
XAUUSD,SELL,2024-02-05 00:00:00+00:00,2024-02-05 01:45:00+00:00,2039.716,2036.8221428571428,2.6101755714285155,1.75,0,TRAILING_BE_EXIT,
USDJPY,SELL,2024-02-05 01:00:00+00:00,2024-02-05 08:30:00+00:00,148.688,148.51865714285714,1.9378590010720322,7.5,0,TRAILING_BE_EXIT,
BTCUSD,BUY,2024-02-05 10:00:00+00:00,2024-02-05 11:00:00+00:00,42991.15,43117.36035714286,3.571924403571506,1.0,0,TRAILING_BE_EXIT,
XAUUSD,SELL,2024-02-05 02:00:00+00:00,2024-02-05 11:15:00+00:00,2037.954,2025.4115714285715,12.261399107142733,9.25,0,TRAILING_BE_EXIT,
US30,BUY,2024-02-05 14:00:00+00:00,2024-02-05 15:15:00+00:00,38562.3,38341.5,-22.787799285714577,1.25,0,SOFT_ATR_STOP,
GBPUSD,SELL,2024-02-05 11:00:00+00:00,2024-02-05 18:15:00+00:00,1.25941,1.253725142857143,16.394561502856522,7.25,0,TRAILING_BE_EXIT,
USDCAD,BUY,2024-02-05 19:00:00+00:00,2024-02-06 01:15:00+00:00,1.35287,1.3534460714285714,1.713622244698566,6.25,0,TRAILING_BE_EXIT,
EURUSD,SELL,2024-02-05 16:00:00+00:00,2024-02-06 04:00:00+00:00,1.0725,1.07435,-5.910013705714053,12.0,2,12H_ML_CUT,
US30,SELL,2024-02-06 04:00:00+00:00,2024-02-06 08:45:00+00:00,38376.4,38352.864285714284,0.16468642857145974,4.75,0,TRAILING_BE_EXIT,
US500,SELL,2024-02-06 02:00:00+00:00,2024-02-06 14:00:00+00:00,4943.92,4949.24,-1.2344850714285425,12.0,0,12H_ML_CUT,
EURUSD,BUY,2024-02-06 09:00:00+00:00,2024-02-06 15:30:00+00:00,1.07456,1.074280357142857,6.807098028567767,6.5,1,TRAILING_BE_EXIT,
US100,SELL,2024-02-06 14:00:00+00:00,2024-02-06 16:30:00+00:00,17657.69,17562.8,8.783417499999944,2.5,0,TRAILING_BE_EXIT,
AUDUSD,BUY,2024-02-06 16:00:00+00:00,2024-02-07 04:00:00+00:00,0.65118,0.65289,7.449990892857091,12.0,0,12H_ML_CUT,
US30,BUY,2024-02-06 17:00:00+00:00,2024-02-07 05:00:00+00:00,38441.8,38550.7,10.18116714285656,12.0,0,12H_ML_CUT,
US30,SELL,2024-02-07 05:00:00+00:00,2024-02-07 06:30:00+00:00,38550.7,38522.71071428571,1.882197642856993,1.5,0,TRAILING_BE_EXIT,
XAUUSD,BUY,2024-02-07 04:00:00+00:00,2024-02-07 07:45:00+00:00,2034.442,2035.6045,0.884012499999909,3.75,0,TRAILING_BE_EXIT,
US30,SELL,2024-02-07 07:00:00+00:00,2024-02-07 12:45:00+00:00,38556.0,38514.794285714284,3.415313571428708,5.75,0,TRAILING_BE_EXIT,
USDCAD,SELL,2024-02-07 14:00:00+00:00,2024-02-07 19:45:00+00:00,1.34651,1.345865,2.3823302931572283,5.75,0,TRAILING_BE_EXIT,
XAUUSD,SELL,2024-02-07 08:00:00+00:00,2024-02-07 20:00:00+00:00,2035.124,2035.511,-1.3361446428570303,12.0,0,12H_ML_CUT,
GBPUSD,BUY,2024-02-07 20:00:00+00:00,2024-02-08 01:00:00+00:00,1.26277,1.263355357142857,1.4614192057142088,5.0,0,TRAILING_BE_EXIT,
US500,BUY,2024-02-07 21:00:00+00:00,2024-02-08 09:00:00+00:00,4995.76,4993.74,-0.9044275000000437,12.0,0,12H_ML_CUT,
US100,SELL,2024-02-08 01:00:00+00:00,2024-02-08 13:00:00+00:00,17763.72,17732.31,0.48747089999999704,12.0,0,12H_ML_CUT,
EURUSD,BUY,2024-02-08 09:00:00+00:00,2024-02-08 21:00:00+00:00,1.07767,1.07772,25.599923371430137,12.0,2,12H_ML_CUT,
GBPUSD,SELL,2024-02-08 13:00:00+00:00,2024-02-09 01:00:00+00:00,1.25976,1.26135,-5.430009102857083,12.0,0,12H_ML_CUT,
USDJPY,SELL,2024-02-08 21:00:00+00:00,2024-02-09 09:00:00+00:00,149.3,149.409,-3.600447898051134,12.0,0,12H_ML_CUT,
BTCUSD,BUY,2024-02-09 01:00:00+00:00,2024-02-09 13:00:00+00:00,45267.67,47286.07,60.3359314821429,12.0,0,12H_ML_CUT,
USDJPY,BUY,2024-02-09 10:00:00+00:00,2024-02-09 22:00:00+00:00,149.418,149.241,-9.497103275909085,12.0,0,12H_ML_CUT,
NZDUSD,SELL,2024-02-09 14:00:00+00:00,2024-02-11 22:15:00+00:00,0.61419,0.61434,-2.2200116057141863,56.25,0,12H_ML_CUT,
US500,SELL,2024-02-12 00:00:00+00:00,2024-02-12 04:45:00+00:00,5027.08,5023.512857142857,-0.3459991428571133,4.75,0,TRAILING_BE_EXIT,
US100,SELL,2024-02-12 01:00:00+00:00,2024-02-12 13:00:00+00:00,17966.1,17972.99,-0.41776647857152027,12.0,0,12H_ML_CUT,
US500,BUY,2024-02-12 05:00:00+00:00,2024-02-12 13:45:00+00:00,5025.98,5027.636571428571,-0.5365981428571234,8.75,0,TRAILING_BE_EXIT,
GBPUSD,SELL,2024-02-12 15:00:00+00:00,2024-02-13 00:30:00+00:00,1.26217,1.2616035714285712,1.7321315285728538,9.5,0,TRAILING_BE_EXIT,
USDCHF,SELL,2024-02-12 13:00:00+00:00,2024-02-13 01:00:00+00:00,0.87541,0.87576,0.6185864392075352,12.0,1,12H_ML_CUT,
BTCUSD,SELL,2024-02-13 01:00:00+00:00,2024-02-13 04:15:00+00:00,50054.72,49803.9725,2.434767524999977,3.25,0,TRAILING_BE_EXIT,
US30,BUY,2024-02-13 02:00:00+00:00,2024-02-13 06:15:00+00:00,38790.9,38817.08214285714,1.910977857142774,4.25,0,TRAILING_BE_EXIT,
US30,SELL,2024-02-13 07:00:00+00:00,2024-02-13 11:15:00+00:00,38815.3,38767.28,4.096385000000408,4.25,0,TRAILING_BE_EXIT,
BTCUSD,BUY,2024-02-13 05:00:00+00:00,2024-02-13 15:15:00+00:00,49875.68,48442.17,-42.04803528571435,10.25,1,SOFT_ATR_STOP,
USDCHF,BUY,2024-02-13 18:00:00+00:00,2024-02-13 19:30:00+00:00,0.88707,0.8881757142857143,2.0120738463913534,1.5,0,TRAILING_BE_EXIT,
BTCUSD,SELL,2024-02-13 16:00:00+00:00,2024-02-14 04:00:00+00:00,48707.2,49501.32,-16.027419335714338,12.0,0,12H_ML_CUT,
US500,BUY,2024-02-14 04:00:00+00:00,2024-02-14 06:15:00+00:00,4954.79,4959.92,-0.19002599999998915,2.25,0,TRAILING_BE_EXIT,
USDCHF,BUY,2024-02-13 20:00:00+00:00,2024-02-14 08:00:00+00:00,0.88795,0.88666,-2.1117514299247477,12.0,2,12H_ML_CUT,
US500,SELL,2024-02-14 07:00:00+00:00,2024-02-14 15:30:00+00:00,4959.83,4990.86,-7.7258779999999385,8.5,2,SOFT_ATR_STOP,
AUDUSD,BUY,2024-02-14 16:00:00+00:00,2024-02-14 17:00:00+00:00,0.64857,0.6489921428571428,1.4149881799997082,1.0,0,TRAILING_BE_EXIT,
XAUUSD,BUY,2024-02-14 08:00:00+00:00,2024-02-14 19:30:00+00:00,1989.437,1991.4283928571426,3.4208373571425983,11.5,0,TRAILING_BE_EXIT,
NZDUSD,BUY,2024-02-14 20:00:00+00:00,2024-02-14 23:45:00+00:00,0.60831,0.6086585714285715,0.3857101028572847,3.75,0,TRAILING_BE_EXIT,
AUDUSD,BUY,2024-02-14 17:00:00+00:00,2024-02-15 00:45:00+00:00,0.64873,0.6492131428571428,1.8419901199995523,7.75,0,TRAILING_BE_EXIT,
BTCUSD,SELL,2024-02-15 00:00:00+00:00,2024-02-15 12:00:00+00:00,51733.7,52290.04,-11.271159792857219,12.0,0,12H_ML_CUT,
US500,SELL,2024-02-15 01:00:00+00:00,2024-02-15 13:00:00+00:00,4999.94,5009.58,-2.3337918571428538,12.0,1,12H_ML_CUT,
GBPUSD,SELL,2024-02-15 12:00:00+00:00,2024-02-16 00:00:00+00:00,1.25489,1.2598,-59.7000533057144,12.0,2,12H_ML_CUT,
USDJPY,SELL,2024-02-15 16:00:00+00:00,2024-02-16 00:15:00+00:00,150.048,149.95828571428572,2.1399724494809864,8.25,0,TRAILING_BE_EXIT,
US30,BUY,2024-02-16 01:00:00+00:00,2024-02-16 09:15:00+00:00,38712.7,38732.28214285714,1.0018382857143355,8.25,0,TRAILING_BE_EXIT,
USDCHF,BUY,2024-02-16 10:00:00+00:00,2024-02-16 10:45:00+00:00,0.88104,0.881302142857143,0.5724558709003139,0.75,0,TRAILING_BE_EXIT,
XAUUSD,BUY,2024-02-16 00:00:00+00:00,2024-02-16 12:00:00+00:00,2003.157,2007.241,3.8062464285714888,12.0,0,12H_ML_CUT,
USDCHF,BUY,2024-02-16 11:00:00+00:00,2024-02-16 13:45:00+00:00,0.88106,0.8830525714285714,20.165916622340205,2.75,0,TRAILING_BE_EXIT,
EURUSD,SELL,2024-02-16 15:00:00+00:00,2024-02-18 22:15:00+00:00,1.07505,1.07747,-16.380049037141625,55.25,2,12H_ML_CUT,
US30,SELL,2024-02-16 16:00:00+00:00,2024-02-18 23:15:00+00:00,38683.6,38651.4,13.398648571428282,55.25,1,12H_ML_CUT,
US100,BUY,2024-02-19 00:00:00+00:00,2024-02-19 12:00:00+00:00,17721.92,17709.49,-1.7532348428568416,12.0,0,12H_ML_CUT,
US30,BUY,2024-02-19 01:00:00+00:00,2024-02-19 13:00:00+00:00,38665.4,38662.9,-0.19095685714285718,12.0,0,12H_ML_CUT,
BTCUSD,SELL,2024-02-19 12:00:00+00:00,2024-02-19 17:30:00+00:00,52308.0,51955.44285714286,10.361718749999973,5.5,0,TRAILING_BE_EXIT,
US100,SELL,2024-02-19 16:00:00+00:00,2024-02-20 01:30:00+00:00,17725.19,17699.069142857144,1.9075132857139936,9.5,0,TRAILING_BE_EXIT,
USDJPY,BUY,2024-02-19 18:00:00+00:00,2024-02-20 06:00:00+00:00,150.184,150.417,13.791933377591521,12.0,0,12H_ML_CUT,
US30,BUY,2024-02-20 06:00:00+00:00,2024-02-20 07:00:00+00:00,38530.0,38546.235714285714,0.6428270000000147,1.0,0,TRAILING_BE_EXIT,
US30,BUY,2024-02-20 07:00:00+00:00,2024-02-20 07:15:00+00:00,38538.4,38554.635714285716,0.6428270000000147,0.25,0,TRAILING_BE_EXIT,
US100,BUY,2024-02-20 02:00:00+00:00,2024-02-20 08:30:00+00:00,17630.57,17644.86642857143,0.7247835714286858,6.5,0,TRAILING_BE_EXIT,
US30,SELL,2024-02-20 08:00:00+00:00,2024-02-20 08:45:00+00:00,38546.4,38529.885714285716,0.6622879999999856,0.75,0,TRAILING_BE_EXIT,
US30,SELL,2024-02-20 09:00:00+00:00,2024-02-20 12:00:00+00:00,38560.5,38517.305714285714,3.613136428571437,3.0,0,TRAILING_BE_EXIT,
US500,SELL,2024-02-20 12:00:00+00:00,2024-02-20 16:00:00+00:00,4991.41,4979.076571428572,0.5305381428571013,4.0,0,TRAILING_BE_EXIT,
US500,SELL,2024-02-20 16:00:00+00:00,2024-02-20 16:15:00+00:00,4981.95,4977.926428571428,-0.300447571428533,0.25,0,TRAILING_BE_EXIT,
USDCAD,SELL,2024-02-20 13:00:00+00:00,2024-02-21 01:00:00+00:00,1.34834,1.35216,-42.55831771071047,12.0,2,12H_ML_CUT,
XAUUSD,BUY,2024-02-20 17:00:00+00:00,2024-02-21 05:00:00+00:00,2026.877,2030.794,7.27624007142886,12.0,0,12H_ML_CUT,
XAUUSD,SELL,2024-02-21 05:00:00+00:00,2024-02-21 10:45:00+00:00,2030.794,2028.688,3.6551524999999887,5.75,0,TRAILING_BE_EXIT,
US500,BUY,2024-02-21 01:00:00+00:00,2024-02-21 13:00:00+00:00,4972.54,4962.85,-1.6715083571428173,12.0,0,12H_ML_CUT,
XAUUSD,SELL,2024-02-21 14:00:00+00:00,2024-02-21 19:15:00+00:00,2028.706,2023.6354285714285,9.582051785714196,5.25,0,TRAILING_BE_EXIT,
EURUSD,SELL,2024-02-21 11:00:00+00:00,2024-02-21 23:00:00+00:00,1.08007,1.08189,-25.830037851427964,12.0,1,12H_ML_CUT,
BTCUSD,SELL,2024-02-21 20:00:00+00:00,2024-02-22 08:00:00+00:00,51006.6,51751.18,-7.51782259642859,12.0,0,12H_ML_CUT,
BTCUSD,SELL,2024-02-22 08:00:00+00:00,2024-02-22 11:15:00+00:00,51751.18,51573.313214285714,3.4133783785714416,3.25,0,TRAILING_BE_EXIT,
US30,SELL,2024-02-22 00:00:00+00:00,2024-02-22 12:00:00+00:00,38625.7,38765.0,-2.91918814285723,12.0,2,12H_ML_CUT,
EURUSD,SELL,2024-02-22 12:00:00+00:00,2024-02-22 17:45:00+00:00,1.08568,1.0820480000000001,17.05998484999929,5.75,0,TRAILING_BE_EXIT,
GBPUSD,SELL,2024-02-22 15:00:00+00:00,2024-02-23 03:00:00+00:00,1.26302,1.26618,-3.6200063057144685,12.0,1,12H_ML_CUT,
