symbol,direction,entry_time,exit_time,entry_price,exit_price,pnl,holding_hours,dca_layers,reason,session,f_er_ratio,f_atr_ratio,f_rsi_h1_delta,f_rsi_m15_delta,f_adx,f_rsi_m15,f_RSI_M15,f_RSI_H1,f_RSI_H4,f_ADX,f_ATR,f_RSI_Delta,f_Volatility_Index,f_hour,f_Session_Code,f_RSI_H1_Div,f_Trend_Vol_Ratio
NZDUSD,BUY,2024-10-18 21:00:00+00:00,2024-10-20 21:15:00+00:00,0.60712,0.60631,-7.380008794285579,48.25,0,12H_ML_CUT,US,0.2531645569619399,0.8106046156780802,1.7546946800288765,1.5294054947053013,52.43496746735634,54.88314211998864,54.88314211998864,55.46711341764627,48.641234707887754,52.43496746735634,0.0007328571428571383,-6.241907412100886,0.0012071042674547672,21,2,5.467113417646267,0.03842734044393376
US100,SELL,2024-10-21 00:00:00+00:00,2024-10-21 02:45:00+00:00,20375.85,20352.8825,1.5901564999998832,2.75,0,TRAILING_BE_EXIT,ASIA,0.355520575668955,0.8442879641365401,-0.4823588495461095,-2.391244462023998,37.305282281452364,58.21397900752451,58.21397900752451,62.90110423279972,57.91824822268874,37.305282281452364,48.234999999999545,-0.29573078483576865,0.0023672632061975105,0,0,12.901104232799717,1799.4202908458378
US30,SELL,2024-10-21 01:00:00+00:00,2024-10-21 02:45:00+00:00,43380.1,43340.79642857143,0.9661489285712415,1.75,0,TRAILING_BE_EXIT,ASIA,0.40576496674062373,0.6132223496910948,0.35284213012065635,1.3198792251443052,33.587545764356435,61.9537422243232,61.9537422243232,62.09062173666714,68.24722344426151,33.587545764356435,79.62857142857372,6.2934812199383074,0.0018356013800930318,1,0,12.090621736667138,2674.5282870075453
US100,BUY,2024-10-21 03:00:00+00:00,2024-10-21 11:00:00+00:00,20352.8,20233.82,-18.39538271428557,8.0,1,SOFT_ATR_STOP,ASIA,0.23553210202283284,0.6072929067337307,-4.291342926982843,-4.906285545137308,41.22830501097933,44.94509750462755,44.94509750462755,57.085886757547286,57.91824822268874,41.22830501097933,45.50785714285693,12.973150718061191,0.0022359506870237474,3,0,7.085886757547286,1876.2118146817795
XAUUSD,BUY,2024-10-21 11:00:00+00:00,2024-10-21 12:00:00+00:00,2733.362,2736.0164642857144,2.371500892857169,1.0,0,TRAILING_BE_EXIT,EUROPE,0.040948036052067975,0.9829179109378824,-2.3454237153673176,5.324067859785714,44.46422870327627,56.5071390177326,56.5071390177326,68.70347923764828,77.70813998264566,44.46422870327627,5.185999999999987,21.201000964913064,0.0018972971746881629,11,1,18.70347923764828,230.59149005519015
BTCUSD,BUY,2024-10-21 04:00:00+00:00,2024-10-21 15:15:00+00:00,68903.23,66992.9,-69.12465680714303,11.25,2,SOFT_ATR_STOP,ASIA,0.44115799691657454,1.6636081748499678,5.500848358157491,11.900738094596207,34.859238860260945,49.170719672803735,49.170719672803735,57.605617940583805,65.75227900893927,34.859238860260945,359.07142857142753,16.581559336135534,0.005211242325961026,4,0,7.605617940583805,12516.95669646652
EURUSD,SELL,2024-10-21 12:00:00+00:00,2024-10-22 00:00:00+00:00,1.08551,1.08152,33.92998642285658,12.0,0,12H_ML_CUT,EUROPE,0.041474654377849064,1.1110682458237873,7.966206670606411,15.988944346941416,47.28041060540873,54.451064450909975,54.451064450909975,50.04742276473699,43.14580743863118,47.28041060540873,0.0006899999999999842,-11.305257012278794,0.0006356459175871105,12,1,0.04742276473699292,0.03262348331773128
USDCAD,BUY,2024-10-21 16:00:00+00:00,2024-10-22 04:00:00+00:00,1.38463,1.38283,-17.092479687101573,12.0,1,12H_ML_CUT,US,0.7416974169742581,1.4282152651635203,6.410077145269767,1.322970704521623,43.38545338893315,79.76607199357252,79.76607199357252,76.65713104387312,74.40542617473704,43.38545338893315,0.000811428571428574,-5.360645818835479,0.0005860255602063902,16,2,26.65713104387312,0.035204196464163014
BTCUSD,BUY,2024-10-22 00:00:00+00:00,2024-10-22 07:00:00+00:00,67340.15,67540.0325,3.8532523500001394,7.0,0,TRAILING_BE_EXIT,ASIA,0.5324294534987,0.7275050482485983,-7.600605376893419,-5.472726111957186,48.23226926226807,40.33213290155915,40.33213290155915,36.307776195554986,44.250576554996684,48.23226926226807,453.87642857142885,3.918443653437535,0.006740056690866131,0,0,13.692223804445014,21891.490114653738
BTCUSD,SELL,2024-10-22 07:00:00+00:00,2024-10-22 11:15:00+00:00,67523.77,67130.11542857143,7.728823050000068,4.25,0,TRAILING_BE_EXIT,OVERLAP_ASIA_EU,0.14586406743941738,0.6432062074326087,-0.17658696839200871,-7.15181889331766,35.84351112859887,51.236168222438714,51.236168222438714,45.038329828230566,44.36138859784665,35.84351112859887,399.7650000000015,-6.874779624592065,0.005920359600774683,7,3,4.961670171769434,14328.981226324382
US30,BUY,2024-10-22 04:00:00+00:00,2024-10-22 15:30:00+00:00,42930.4,42898.203571428574,5.812118357143268,11.5,2,TRAILING_BE_EXIT,ASIA,0.005012531328339312,0.5369756378838281,-0.25357304557218185,-1.3931607811645037,51.143809994772276,38.78219367449505,38.78219367449505,27.4137763743701,39.24581757098361,51.143809994772276,68.9857142857171,0.4636238964885635,0.0016069199049092739,4,0,22.5862236256299,3528.1922637823627
US30,BUY,2024-10-22 16:00:00+00:00,2024-10-22 16:15:00+00:00,42900.6,42931.63214285714,2.395007857142628,0.25,0,TRAILING_BE_EXIT,US,0.36618650492795607,1.7813760337007218,3.967401446465743,-3.0001165621081682,73.82638475809331,57.962156115614484,57.962156115614484,43.00683606917913,40.4897253878534,73.82638475809331,62.06428571428842,-17.472430727761086,0.001446699713157588,16,2,6.99316393082087,4581.981836879291
XAUUSD,SELL,2024-10-22 12:00:00+00:00,2024-10-23 00:00:00+00:00,2731.976,2746.553,-14.8608421785712,12.0,0,12H_ML_CUT,EUROPE,0.04829239065308792,1.0097634319119477,-9.063657627572233,-12.450265932678327,36.430600358624346,45.585454625119645,45.585454625119645,53.87399245807003,69.243825182295,36.430600358624346,5.587071428571497,23.658370557175353,0.0020450660725319317,12,1,3.8739924580700276,203.54036638937663
US30,BUY,2024-10-22 17:00:00+00:00,2024-10-23 05:00:00+00:00,42979.5,42875.0,-8.009569285714548,12.0,1,12H_ML_CUT,US,0.744799999999945,1.762298125881971,9.658854100574814,6.75038047478585,71.4438003368722,67.77216391314137,67.77216391314137,52.665690169753944,40.4897253878534,71.4438003368722,68.22142857143106,-27.282438525287972,0.0015873015873016452,17,2,2.665690169753944,4873.998121553509
US500,SELL,2024-10-23 00:00:00+00:00,2024-10-23 07:15:00+00:00,5856.93,5853.202142857143,-0.3299598571428795,7.25,0,TRAILING_BE_EXIT,ASIA,0.11855670103093388,0.7822205411961707,4.136922548145236,10.232444737185219,38.19325121234463,57.417217849572424,57.417217849572424,54.531931326120315,52.70282545635625,38.19325121234463,10.870714285714323,-4.714392393216173,0.001856043061077104,0,0,4.531931326120315,415.18792157191064
US500,SELL,2024-10-23 08:00:00+00:00,2024-10-23 09:30:00+00:00,5855.15,5851.827857142857,-0.3704501428571933,1.5,0,TRAILING_BE_EXIT,OVERLAP_ASIA_EU,0.09974853310976363,0.49946716692826115,2.689294616651594,-10.940961488243808,38.20458996254406,52.34158252050123,52.34158252050123,52.93972929897424,51.84523639044138,38.20458996254406,7.3192857142854075,-0.4963461300598482,0.0012500594714542595,8,3,2.9397292989742425,279.63030953298045
XAUUSD,SELL,2024-10-23 05:00:00+00:00,2024-10-23 13:30:00+00:00,2749.921,2738.0861714285716,11.551747107142546,8.5,0,TRAILING_BE_EXIT,ASIA,0.8679832890239652,0.9523644264054449,3.4746825058136537,3.6705676526248823,40.17007581099657,68.83863845048192,68.83863845048192,62.32260726383605,73.32616266593479,40.17007581099657,5.247071428571384,4.487524215452865,0.0019080807879831398,5,0,12.322607263836048,210.77525707142658
EURUSD,SELL,2024-10-23 14:00:00+00:00,2024-10-23 18:30:00+00:00,1.0775,1.0769839285714284,0.888208092857246,4.5,0,TRAILING_BE_EXIT,OVERLAP_EU_US,0.0512249443207453,1.423365975859708,1.049132609949801,6.116066943186709,45.583835736596974,45.45502267743966,45.45502267743966,36.810073766609015,25.654969250648676,45.583835736596974,0.0009621428571428638,-19.80005342679098,0.000892940006629108,14,4,13.189926233390985,0.04385816195514039
GBPUSD,SELL,2024-10-23 10:00:00+00:00,2024-10-23 19:30:00+00:00,1.29763,1.2927685714285713,23.2071255357154,9.5,0,TRAILING_BE_EXIT,EUROPE,0.1938775510204359,1.272528789759822,-3.299321447968879,-5.130849420037279,23.709077957421297,47.46560299679762,47.46560299679762,47.195606299570336,37.96503023375597,23.709077957421297,0.0011357142857142874,-9.500572763041653,0.0008752219706035521,10,1,2.8043937004296637,0.026926738537357085
NZDUSD,BUY,2024-10-23 20:00:00+00:00,2024-10-24 00:45:00+00:00,0.60053,0.6009132142857143,1.3057020228573062,4.75,0,TRAILING_BE_EXIT,US,0.5187165775401412,1.0151297110186235,9.494497547274506,11.990513240579787,59.54466698270627,55.93682745935848,55.93682745935848,36.7271834019035,29.837838222600325,59.54466698270627,0.0007692857142857104,-26.098989236758158,0.0012810112971636894,20,2,13.272816598096497,0.045806861671695946
US30,SELL,2024-10-24 01:00:00+00:00,2024-10-24 04:00:00+00:00,42535.5,42487.53928571429,2.4506875714284964,3.0,0,TRAILING_BE_EXIT,ASIA,0.2708333333332807,0.613464676884796,5.1559180429782145,10.143487263624017,66.87430421712904,51.72688434334889,51.72688434334889,34.18462931341712,26.038519279799814,66.87430421712904,102.39285714285923,-25.688365063549078,0.002407232949956136,1,0,15.815370686582881,6847.4510782326015
USDJPY,SELL,2024-10-23 19:00:00+00:00,2024-10-24 06:00:00+00:00,152.661,152.3566285714286,5.4870771771941325,11.0,0,TRAILING_BE_EXIT,US,0.36062992125982407,0.9555532692010972,-5.755208239642869,6.38929179030152,78.6034168408524,42.95869661839787,42.95869661839787,67.88505503564147,77.68549438067713,78.6034168408524,0.25335714285714467,34.726797762279254,0.0016596062049714377,19,2,17.88505503564147,19.914737109607533
US30,BUY,2024-10-24 04:00:00+00:00,2024-10-24 08:15:00+00:00,42500.0,42533.45714285714,1.5822137142857517,4.25,0,TRAILING_BE_EXIT,ASIA,0.36374845869294553,0.538704766366119,-1.622283180734584,-5.046392705253673,71.11917191787052,43.31573898145249,43.31573898145249,31.668136925251872,26.378745367583377,71.11917191787052,95.92142857143128,-16.936993613869113,0.00225697478991603,4,0,18.331863074748128,6821.852569179358
GBPUSD,BUY,2024-10-24 10:00:00+00:00,2024-10-24 11:00:00+00:00,1.29625,1.296905,1.7399895200002888,1.0,0,TRAILING_BE_EXIT,EUROPE,0.20872274143299552,1.6439187139824,0.7503610210976959,-1.790388768608402,49.10583109646658,61.26021493587992,61.26021493587992,60.120157470488444,44.831953629025286,49.10583109646658,0.0012978571428571442,-16.428261306854637,0.0010012398401983756,10,1,10.120157470488444,0.06373235364448562
US500,SELL,2024-10-24 06:00:00+00:00,2024-10-24 16:30:00+00:00,5817.33,5801.676285714286,3.306865142857089,10.5,1,TRAILING_BE_EXIT,ASIA,0.352985638699893,0.5134046073246296,0.3003462766471401,-0.5045007330445372,60.738866341687576,53.15069277054582,53.15069277054582,43.53797889767348,39.64398212836434,60.738866341687576,11.69571428571427,-13.506710642181474,0.0020104952419261538,6,0,6.462021102326517,710.384426770565
USDCHF,SELL,2024-10-24 11:00:00+00:00,2024-10-24 23:00:00+00:00,0.86553,0.8657,5.5335459132990925,12.0,1,12H_ML_CUT,EUROPE,0.21296296296296535,1.1685232575643767,-0.7990613367545762,0.7190299997453238,11.405265947043832,44.1647591893938,44.1647591893938,40.910668940038065,53.44493647094278,11.405265947043832,0.0006642857142856966,9.28017728154898,0.000767490109280668,11,1,9.089331059961935,0.007576355236250344
USDJPY,SELL,2024-10-24 17:00:00+00:00,2024-10-25 05:00:00+00:00,151.687,151.703,-0.82379904908163,12.0,0,12H_ML_CUT,US,0.7339449541284607,1.194971322889928,-4.1020821112244334,-1.9344247062185076,61.96673099228186,33.93703686479546,33.93703686479546,35.85427729746827,57.91472638496435,61.96673099228186,0.2902142857142889,23.977689520168887,0.0019132442840473403,17,2,14.145722702531728,17.98363057297457
BTCUSD,SELL,2024-10-25 00:00:00+00:00,2024-10-25 08:45:00+00:00,68130.38,67605.852,10.346474400000114,8.75,0,TRAILING_BE_EXIT,ASIA,0.5070955534531562,0.9699541921405219,0.11371477593095847,1.2122494496034832,36.787434771715525,52.81239449397336,52.81239449397336,63.222597128050324,60.12809009477177,36.787434771715525,423.3814285714262,7.3156956007984135,0.006214282506151091,0,0,13.222597128050324,15575.116687127078
EURUSD,SELL,2024-10-25 09:00:00+00:00,2024-10-25 12:00:00+00:00,1.08233,1.0820064285714286,1.035701342857088,3.0,0,TRAILING_BE_EXIT,EUROPE,0.1710526315789887,1.2677653966770368,-0.9468785649722591,-9.150709270226123,39.0099417738656,50.758058851997646,50.758058851997646,59.88930048077214,53.465866687902,39.0099417738656,0.0006185714285714365,2.7078078359043545,0.0005715183248837569,9,1,9.889300480772143,0.024130435411548603
US30,BUY,2024-10-25 05:00:00+00:00,2024-10-25 13:45:00+00:00,42410.2,42591.322857142855,15.665853857142958,8.75,0,TRAILING_BE_EXIT,ASIA,0.7397769516730767,0.3751560195166301,-0.8218416885188518,-1.599158915668383,44.089821638602906,39.84410410263289,39.84410410263289,38.70985726194441,31.85320914517756,44.089821638602906,70.50714285714483,-7.990894957455332,0.0016625043705793614,5,0,11.290142738055593,3108.6473528190104
XAUUSD,SELL,2024-10-25 12:00:00+00:00,2024-10-25 15:30:00+00:00,2724.181,2741.422,-17.525708749999986,3.5,0,SOFT_ATR_STOP,EUROPE,0.27823453050627506,1.1360352632471344,3.5345611338973697,2.3157909451564223,47.084103658225914,49.74662887635754,49.74662887635754,42.60414101719791,49.05761616371909,47.084103658225914,4.896071428571369,-0.6890127126384513,0.001797263628434149,12,1,7.395858982802089,230.52713466093255
US500,BUY,2024-10-25 16:00:00+00:00,2024-10-25 17:45:00+00:00,5844.95,5808.94,-4.303962500000022,1.75,0,SOFT_ATR_STOP,US,0.12190364735713222,1.5851966704749232,-14.509458315825214,-16.804167358833304,42.39917917667013,52.076675765173796,52.076675765173796,61.11247807697012,54.35593769911614,42.39917917667013,9.124285714285893,2.279261933942344,0.0015610545367002102,16,2,11.11247807697012,386.8622248591392
EURUSD,SELL,2024-10-25 14:00:00+00:00,2024-10-27 21:15:00+00:00,1.08338,1.07921,26.249985300000056,55.25,0,12H_ML_CUT,OVERLAP_EU_US,0.25842696629214046,1.404341000614309,-4.9682693910678,-0.8293009686704096,33.408419912220126,57.96963702048017,57.96963702048017,63.93886446624071,52.19629459791052,33.408419912220126,0.0008250000000000122,-5.773342422569648,0.0007615056582178112,14,4,13.938864466240709,0.027561946427582012
US100,SELL,2024-10-25 18:00:00+00:00,2024-10-27 22:15:00+00:00,20383.23,20484.65,-10.850867285714475,52.25,0,12H_ML_CUT,US,0.5038966283060777,1.9021571821581493,-20.546615154781,-18.24119440482869,42.8820932777038,40.93905110791457,40.93905110791457,55.18015785378412,64.1439775679768,42.8820932777038,59.797857142856756,23.204926460062232,0.002933679163844825,18,2,5.180157853784117,2564.25728780679
BTCUSD,SELL,2024-10-28 00:00:00+00:00,2024-10-28 12:00:00+00:00,67967.64,68721.31,-23.595774128571374,12.0,1,12H_ML_CUT,ASIA,0.0779896963718111,1.7258235164366966,-4.024052896232803,-11.242027120098662,52.09597693270542,54.31552286745305,54.31552286745305,66.21262665027956,59.4379162826124,52.09597693270542,280.701428571427,5.122393415159351,0.004129927544511285,0,0,16.21262665027956,14623.41514783452
US100,SELL,2024-10-28 01:00:00+00:00,2024-10-28 12:30:00+00:00,20499.38,20476.374285714286,1.2751762285714803,11.5,0,TRAILING_BE_EXIT,ASIA,0.10502864417568039,1.157691173675184,1.279830616025663,-2.743412952115186,44.90243386605834,58.41176403231719,58.41176403231719,62.87691313443915,60.371607289193236,44.90243386605834,75.34571428571404,1.9598432568760487,0.0036755118586861667,1,0,12.87691313443915,3383.2059528052014
USDCHF,SELL,2024-10-28 13:00:00+00:00,2024-10-28 16:00:00+00:00,0.86624,0.8657617857142857,1.8546144143079641,3.0,0,TRAILING_BE_EXIT,OVERLAP_EU_US,0.1999999999999844,1.2670976964813931,0.5262208333822898,13.384592442865461,35.997810651950054,40.168321152811025,40.168321152811025,39.876651793280764,48.62414896580456,35.997810651950054,0.0008764285714285795,8.455827812993533,0.0010117618343976028,13,4,10.123348206719236,0.03154950976424509
GBPUSD,BUY,2024-10-28 14:00:00+00:00,2024-10-29 02:00:00+00:00,1.29867,1.29731,-4.600016639999954,12.0,1,12H_ML_CUT,OVERLAP_EU_US,0.2999999999999778,1.3887053433768985,-0.46459314576996746,-2.8290696012708523,48.290592071667454,60.003316875142986,60.003316875142986,63.61901601788982,55.23811060738286,48.290592071667454,0.0012964285714285634,-4.765206267760128,0.0009982740584048013,14,4,13.61901601788982,0.06260530329291135
EURUSD,BUY,2024-10-28 16:00:00+00:00,2024-10-29 04:00:00+00:00,1.08183,1.08075,-4.29000889714233,12.0,1,12H_ML_CUT,US,0.08970099667774625,1.3716574319440056,-5.160908629400829,-6.6576719921276535,48.99511186274016,52.89069198343605,52.89069198343605,57.61759904504639,53.23446333484274,48.99511186274016,0.0010321428571428465,0.34377135140668713,0.0009540712100263871,16,2,7.61759904504639,0.050569954744042
US100,BUY,2024-10-29 04:00:00+00:00,2024-10-29 09:15:00+00:00,20349.13,20396.164,3.9974769999999653,5.25,0,TRAILING_BE_EXIT,ASIA,0.5709687467552621,0.6952442095298235,-5.364757215690744,-18.674148334444794,68.55805965294385,32.31467127820302,32.31467127820302,38.2853796596674,49.2158047556356,68.55805965294385,50.849999999999845,16.90113347743258,0.0024988783304249296,4,0,11.714620340332601,3486.177333352184
BTCUSD,SELL,2024-10-29 02:00:00+00:00,2024-10-29 14:00:00+00:00,70251.39,71744.8,-20.157616335714284,12.0,1,12H_ML_CUT,ASIA,0.48987944258618166,0.9679647653934953,3.2756580792435983,11.140912871159571,62.639736411251796,68.19399996090675,68.19399996090675,82.75360067468837,72.0385677728358,62.639736411251796,480.60571428571194,3.8445678119290534,0.006841227117153297,2,0,32.75360067468837,30105.01526059839
AUDUSD,BUY,2024-10-29 11:00:00+00:00,2024-10-29 22:45:00+00:00,0.65729,0.6563442857142858,5.9699576400019865,11.75,2,TRAILING_BE_EXIT,EUROPE,0.27843137254900935,1.2190333404726033,-0.6943005175421035,-0.512770036433345,61.847492347208686,52.4421142985767,52.4421142985767,41.458627765121015,29.57485644650656,61.847492347208686,0.0008771428571428541,-22.86725785207014,0.001334483800366435,11,1,8.541372234878985,0.05424908614455143
US500,SELL,2024-10-29 14:00:00+00:00,2024-10-30 02:00:00+00:00,5824.51,5864.24,-6.7032737142856496,12.0,1,12H_ML_CUT,OVERLAP_EU_US,0.05340314136124664,1.2315422657913673,3.330222677561892,10.657470841388118,53.994425789399784,45.41081016069852,45.41081016069852,42.108043485285236,46.46122746955921,53.994425789399784,8.094999999999734,1.0504173088606947,0.001389816482416501,14,4,7.891956514714764,437.0848767651769
XAUUSD,SELL,2024-10-30 02:00:00+00:00,2024-10-30 11:15:00+00:00,2781.673,2779.194071428571,2.196491785714411,9.25,0,TRAILING_BE_EXIT,ASIA,0.685490729715971,0.645664463355659,2.338275010207667,5.481935786532503,46.90737020898529,74.33461030960864,74.33461030960864,74.95141338427875,70.98671373851911,46.90737020898529,6.195428571428595,-3.347896571089521,0.002227231084109669,2,0,24.95141338427875,290.611261603326
BTCUSD,SELL,2024-10-30 00:00:00+00:00,2024-10-30 12:00:00+00:00,72674.9,71931.74,7.359476467857032,12.0,0,12H_ML_CUT,ASIA,0.3437984736613467,0.965766910510885,0.6552149556989946,3.8271028240231644,72.51857873933056,57.127123748895265,57.127123748895265,68.26555584811524,83.54251011497072,72.51857873933056,626.0449999999993,26.41538636607546,0.008614322138730144,0,0,18.26555584811524,45399.89362686415
GBPUSD,SELL,2024-10-30 12:00:00+00:00,2024-10-30 14:15:00+00:00,1.29708,1.30278,-23.680014754285867,2.25,0,SOFT_ATR_STOP,EUROPE,0.667386609071295,1.2979300984051336,-1.7359688086773062,5.100005749427055,32.727497491016514,29.061361530841808,29.061361530841808,37.016640631734035,46.6443640078371,32.727497491016514,0.0013828571428571301,17.58300247699529,0.0010661309578878174,12,1,12.983359368265965,0.04525745367329099
USDJPY,SELL,2024-10-30 13:00:00+00:00,2024-10-31 01:00:00+00:00,153.352,153.526,-3.904254951697468,12.0,0,12H_ML_CUT,OVERLAP_EU_US,0.6833855799373704,1.198073178692451,9.858638321143637,15.08954151318207,45.81525811612689,61.734068373783494,61.734068373783494,54.0118160206739,54.6807107176851,45.81525811612689,0.262357142857143,-7.053357656098392,0.0017108165713987623,13,4,4.011816020673898,12.019960218609583
XAUUSD,BUY,2024-10-30 15:00:00+00:00,2024-10-31 03:00:00+00:00,2780.302,2787.108,6.52169550000004,12.0,0,12H_ML_CUT,OVERLAP_EU_US,0.06502109263327638,1.6293045971840594,3.0909339666410673,3.0228216845975737,73.64348876072293,49.981143210530036,49.981143210530036,58.211611315383266,70.06075705175549,73.64348876072293,6.780857142857095,20.079613841225452,0.0024388923012165927,15,4,8.211611315383266,499.3659767880643
US500,BUY,2024-10-31 01:00:00+00:00,2024-10-31 13:00:00+00:00,5804.63,5785.95,-2.829259285714355,12.0,1,12H_ML_CUT,ASIA,0.3164956590371564,0.8634666815244243,0.2211798203069435,0.2521893405838398,48.50799767596449,30.708714890977504,30.708714890977504,29.589737008216304,38.7521443662618,48.50799767596449,13.760714285714196,8.043429475284299,0.0023706445175169124,1,0,20.410262991783696,667.5046965910356
US100,BUY,2024-10-31 03:00:00+00:00,2024-10-31 13:45:00+00:00,20325.44,20151.99,-2.4821091428570923,10.75,1,SOFT_ATR_STOP,ASIA,0.08630114295178945,0.5687792310914207,-0.616623711193526,-1.0771700391830024,71.3975033169726,34.144758965064085,34.144758965064085,28.146527938607633,41.68525244414419,71.3975033169726,66.61071428571424,7.540493479080105,0.003277208969927059,3,0,21.853472061392367,4755.838694160197
AUDUSD,SELL,2024-10-31 13:00:00+00:00,2024-10-31 16:15:00+00:00,0.65751,0.6551611428571428,14.901985520000846,3.25,0,TRAILING_BE_EXIT,OVERLAP_EU_US,0.25096525096525724,0.9731752963194089,3.743261788084183,1.2311821345954428,20.364718384135838,58.819398876022525,58.819398876022525,53.93884000223253,42.68733813424974,20.364718384135838,0.0008057142857142827,-16.132060741772783,0.001225402329568041,13,4,3.9388400022325314,0.016408144526646528
US100,SELL,2024-10-31 17:00:00+00:00,2024-10-31 20:15:00+00:00,19982.08,19943.357142857145,3.1625411428571093,3.25,0,TRAILING_BE_EXIT,US,0.27533651076310495,1.919688954698805,2.632902912030488,1.8916623802678885,76.3853148113708,29.501010166123734,29.501010166123734,20.088241926738505,29.778150533875376,76.3853148113708,64.13571428571387,0.27714036775164175,0.0032096615710533573,17,2,29.911758073261495,4899.026726366386
USDJPY,SELL,2024-10-31 15:00:00+00:00,2024-11-01 01:45:00+00:00,152.579,152.17597142857144,4.958869936102073,10.75,0,TRAILING_BE_EXIT,OVERLAP_EU_US,0.23131672597861913,1.3234471950068216,-7.878551018174782,-6.889490497476338,42.164671732753824,46.31390338978249,46.31390338978249,43.21435201091442,48.500114246997796,42.164671732753824,0.42464285714286276,2.1862108572153076,0.002783101587655331,15,4,6.785647989085582,17.904926675087484
US500,SELL,2024-10-31 21:00:00+00:00,2024-11-01 02:15:00+00:00,5710.48,5702.216071428571,0.12274007142856935,5.25,0,TRAILING_BE_EXIT,US,0.28237381067570827,1.7957453017263398,1.0998481030473073,0.5312438897498879,71.31871546674151,32.591434609771554,32.591434609771554,17.722527062209537,23.515612094321895,71.31871546674151,15.927142857142892,-9.075822515449659,0.002789107545625393,21,2,32.27747293779046,1135.9033696267184
XAUUSD,SELL,2024-11-01 02:00:00+00:00,2024-11-01 11:00:00+00:00,2749.637,2747.209892857143,2.1448258214284683,9.0,0,TRAILING_BE_EXIT,ASIA,0.2745034889962672,0.5762243744184294,5.948830680079631,7.299012774960488,71.0220773514428,57.18250374697421,57.18250374697421,39.50993031621734,42.526721886980624,71.0220773514428,7.852285714285732,-14.655781859993589,0.002855753582849566,2,0,10.490069683782657,557.6856433856306
US500,BUY,2024-11-01 03:00:00+00:00,2024-11-01 14:45:00+00:00,5716.99,5765.390571428572,4.137106357142937,11.75,0,TRAILING_BE_EXIT,ASIA,0.05937794533459704,0.6618841110266058,2.458585018589048,11.988363959502323,70.58839274887053,46.50266031472367,46.50266031472367,26.25560957890076,26.111819743669116,70.58839274887053,16.692142857142958,-20.390840571054554,0.002919743231515703,3,0,23.74439042109924,1178.271535820261
USDJPY,SELL,2024-11-01 13:00:00+00:00,2024-11-01 16:00:00+00:00,152.037,152.938,-18.179404128283192,3.0,0,SOFT_ATR_STOP,OVERLAP_EU_US,0.5537555228276606,1.1602294601557241,-16.15710253668192,-25.821935160763914,27.174028090399997,32.64356508736941,32.64356508736941,39.18524082673233,50.395031144567035,27.174028090399997,0.3020000000000006,17.751466057197625,0.0019863585837657976,13,4,10.814759173267667,8.206556483300815
USDCAD,SELL,2024-11-01 15:00:00+00:00,2024-11-03 22:15:00+00:00,1.39161,1.39156,27.29463106154369,55.25,2,12H_ML_CUT,OVERLAP_EU_US,0.24601769911506693,1.7378549052757177,2.2674914839043154,7.138213002198647,21.81342273339701,44.73817999141335,44.73817999141335,44.66567342175025,56.134758122049675,21.81342273339701,0.0010557142857142868,11.396578130636328,0.000758627981772398,15,4,5.334326578249751,0.02302874199997201
US500,BUY,2024-11-01 16:00:00+00:00,2024-11-03 23:15:00+00:00,5757.14,5723.88,-4.02953942857145,55.25,0,12H_ML_CUT,US,0.25621669626998683,1.797247561901214,-5.985873873997036,-11.980480299956298,49.13807359067461,55.978756323193124,55.978756323193124,58.01014350846919,41.34857550071893,49.13807359067461,12.000714285714366,-14.630180822474195,0.002084492349624009,16,2,8.010143508469191,589.6919817120926
US30,BUY,2024-11-04 00:00:00+00:00,2024-11-04 08:00:00+00:00,41974.5,42020.58928571428,1.9488553571427012,8.0,0,TRAILING_BE_EXIT,ASIA,0.5327034883720512,1.4563937260269042,-6.484301482202518,-1.6458780650333011,41.799971197417456,37.266946128405735,37.266946128405735,46.5644426476863,42.63876451389403,41.799971197417456,122.86428571428665,5.371818385488297,0.0029271173144239156,0,0,3.435557352313701,5135.723604048451
BTCUSD,BUY,2024-11-04 01:00:00+00:00,2024-11-04 13:00:00+00:00,68639.51,68909.51,2.6276737000000003,12.0,0,12H_ML_CUT,ASIA,0.35884777474181856,1.1317408320027618,-1.123964967985195,4.036064929285132,37.67175148825495,50.31598233171368,50.31598233171368,50.020831983376155,41.86709410296302,37.67175148825495,508.25214285714384,-8.448888228750654,0.007404658670452978,1,0,0.020831983376154994,19146.748419087377
