symbol,direction,entry_time,session,profit_usd,is_win,RSI_M15,RSI_H1,RSI_H4,ADX,ATR,hour
USDJPY,SELL,2026-02-12T01:00:00+00:00,ASIA,1.635536946779628,1,48.264123381824675,41.89388801619107,32.559849093021576,25.921955863675418,0.36679416038419604,1
XAUUSD,BUY,2026-02-12T06:00:00+00:00,ASIA,5.0,1,56.7745484149394,54.284154447952304,54.479201736179924,11.564550955966608,26.328584512705035,6
XAUUSD,BUY,2026-02-12T10:00:00+00:00,EUROPE,5.0,1,56.21241162852882,53.42136840013299,55.24852888940254,10.669239093766656,24.63288349300729,10
US500,BUY,2026-02-09T06:00:00+00:00,ASIA,-0.5698583931208122,0,57.67705718260044,69.04231924502349,56.32171116611357,40.872873856314854,19.609975035437973,6
US100,BUY,2026-02-10T05:00:00+00:00,ASIA,-3.2965000000000146,0,57.646577856847514,61.55899191823379,53.75373811344521,16.81583898440071,80.70905017980026,5
GBPUSD,SELL,2026-02-12T04:00:00+00:00,ASIA,4.999999999999893,1,48.09723889895005,43.664771005048976,46.80866334286326,29.184141694876537,0.0017312782892243796,4
NZDUSD,BUY,2026-02-12T08:00:00+00:00,OVERLAP_ASIA_EU,-2.4100000000000232,0,59.407123970925134,53.9902512892572,56.51737172096933,25.492369646368886,0.0010448650198657808,8
USDJPY,SELL,2026-02-12T21:00:00+00:00,US,0.03274887507611135,1,39.64588294050474,42.137365778959854,36.444153817879354,13.530313574321994,0.34887037256529074,21
AUDUSD,BUY,2026-02-12T14:00:00+00:00,OVERLAP_EU_US,-8.059999999999956,0,65.60930707438952,59.64426322766018,64.81243678954664,14.327430929451122,0.001471098169076738,14
EURUSD,SELL,2026-02-13T10:00:00+00:00,EUROPE,-0.8599604579040411,0,49.16424916438861,42.391143486775476,45.29368719986793,35.991746764345955,0.0009622842528501437,10
USDCAD,BUY,2026-02-12T21:00:00+00:00,US,-0.08815880339110034,0,54.39556058732284,61.94026410712516,54.47903949750752,39.93290315760946,0.001693682089753666,21
GBPUSD,SELL,2026-02-13T00:00:00+00:00,ASIA,-0.6904030930994232,0,43.71451947830083,42.973141916626545,44.11605742769276,25.532624945172945,0.0016559320849000435,0
AUDUSD,BUY,2026-02-16T09:00:00+00:00,EUROPE,-2.2100000000000453,0,61.72240137300174,59.245078160320595,53.24986083087446,14.624386137174024,0.001238165871396388,9
GBPUSD,SELL,2026-02-17T00:00:00+00:00,ASIA,4.999999999999893,1,42.951088904529534,42.57765025043884,46.36983469430959,13.62857268013969,0.0009949962704549479,0
USDCHF,SELL,2026-02-16T04:00:00+00:00,ASIA,-3.0633039550369654,0,46.589766689550444,46.0350143711515,44.97273367911037,7.9436398225544345,0.0009829176184542366,4
USDCAD,BUY,2026-02-17T08:00:00+00:00,OVERLAP_ASIA_EU,3.6581122658894643,1,59.11095507218524,65.93144077924204,62.275210837718596,16.373307474063285,0.0008108565414564023,8
US100,SELL,2026-02-12T16:00:00+00:00,US,5.0,1,19.444835085158935,27.9857686946244,40.61275468625225,11.669749662962804,86.85826367511214,16
EURUSD,SELL,2026-02-16T19:00:00+00:00,US,-0.11000000000005448,0,40.75705525847625,38.54905439481479,43.847536118059566,16.881304510233047,0.0008538301598198266,19
XAUUSD,SELL,2026-02-17T21:00:00+00:00,US,14.942000000000007,1,45.95376068601447,39.22477540837053,35.67136002854665,41.4060070258802,28.869753799188576,21
GBPUSD,SELL,2026-02-17T14:00:00+00:00,OVERLAP_EU_US,-3.2243792707025154,0,17.69267465070281,22.57662329198471,31.814905315733874,41.48735013191859,0.001728342908868144,14
NZDUSD,SELL,2026-02-18T09:00:00+00:00,EUROPE,4.999999999999893,1,46.13991887499947,35.69480393035092,38.77995420882332,26.199587063946968,0.0010106800230254799,9
USDJPY,SELL,2026-02-17T09:00:00+00:00,EUROPE,-17.094958315249496,0,35.300111273395984,31.636761333968035,42.74824520779739,16.447866006140117,0.2157203093647194,9
US100,SELL,2026-02-17T15:00:00+00:00,OVERLAP_EU_US,-14.413938310674457,0,35.193355469499245,32.75250349749797,37.19928989050792,27.952783831487434,104.22287084328043,15
XAUUSD,SELL,2026-02-18T00:00:00+00:00,ASIA,-325.4849562329373,0,34.88100132761013,35.54957325570646,33.53933731835591,40.200432178003105,27.891200979912618,0
GBPUSD,SELL,2026-02-19T00:00:00+00:00,ASIA,4.999999999999893,1,36.536608889388454,27.514168335633975,31.54422353874125,31.60269572950341,0.0014821216131614687,0
USDCHF,BUY,2026-02-18T15:00:00+00:00,OVERLAP_EU_US,6.437077566784685,1,57.90199222961576,57.92028952221649,53.625191308525835,27.079365063519475,0.0008679469277698875,15
XAUUSD,BUY,2026-02-20T09:00:00+00:00,EUROPE,5.0,1,65.15823733807575,61.54270400462787,55.05449239930548,12.958623143488373,19.265721695119638,9
XAUUSD,BUY,2026-02-20T11:00:00+00:00,EUROPE,5.0,1,63.27138186296767,62.94196997538983,55.05449239930548,14.517908780882099,18.96731615548579,11
USDJPY,BUY,2026-02-20T14:00:00+00:00,OVERLAP_EU_US,0.03217130576892929,1,58.41851675428309,59.29633216281208,62.438813444386014,16.2173268321975,0.2532419369852056,14
NZDUSD,SELL,2026-02-18T15:00:00+00:00,OVERLAP_EU_US,-0.00999999999995449,0,30.852461595006666,30.316700601801617,42.384450734011416,29.076422302108917,0.0010622591473444924,15
EURUSD,BUY,2026-02-23T00:00:00+00:00,ASIA,-8.876319921695464,0,79.79259379352347,75.43985534524816,58.88585436708286,35.76599695421322,0.0016911824724338248,0
AUDUSD,BUY,2026-02-20T16:00:00+00:00,US,-3.190000000000026,0,71.94726776602211,65.62800117812169,56.612696764081406,15.089634980762622,0.001526493077824192,16
USDCHF,BUY,2026-02-23T12:00:00+00:00,EUROPE,-4.790160626283004,0,82.3469558473476,63.44121541682892,59.74138976883511,31.23324962102711,0.0012410721637095437,12
AUDUSD,SELL,2026-02-24T12:00:00+00:00,EUROPE,-4.7800000000000065,0,29.972332966600526,37.745362058243124,44.50784904694544,9.94929895077491,0.00105750683854695,12
US500,SELL,2026-02-12T16:00:00+00:00,US,-0.24770000000000436,0,20.582978536634947,29.02212367383973,42.252135520633615,11.682445248598823,16.000971038701834,16
USDCAD,BUY,2026-02-23T21:00:00+00:00,US,-1.5131136516476247,0,64.82238673720772,62.84439517578209,57.71614740234193,15.93106370369819,0.001237243825173798,21
XAUUSD,BUY,2026-02-25T16:00:00+00:00,US,16.892000000000735,1,57.8528946962225,58.01052050432516,63.5059852248918,14.256319829811677,22.777705039914718,16
AUDUSD,BUY,2026-02-25T04:00:00+00:00,ASIA,4.999999999999893,1,76.24810933431647,72.2058612808399,59.79095582557723,16.233843329242244,0.0011622570762471309,4
US100,BUY,2026-02-19T02:00:00+00:00,ASIA,5.0,1,51.66332880752801,55.49668754500217,53.709662685875976,17.19638700945524,89.15423360117668,2
GBPUSD,SELL,2026-02-19T12:00:00+00:00,EUROPE,-9.260000000000046,0,27.803050193764648,28.88019776520364,30.472952893109177,31.399341900223043,0.001553967844641063,12
AUDUSD,BUY,2026-02-26T00:00:00+00:00,ASIA,-3.202716392964433,0,54.93561435537406,66.10649415630223,61.49467594170742,28.935970247727045,0.0009305273118811316,0
US100,BUY,2026-02-26T12:00:00+00:00,EUROPE,-6.755639877986905,0,53.31166943627779,64.19786792981827,66.46359803069399,33.56640320770699,51.368807050037425,12
US500,BUY,2026-02-25T15:00:00+00:00,OVERLAP_EU_US,-0.5199000000000069,0,76.81328068730514,75.13412442564962,59.612073582729614,12.668396065137005,12.273727702503452,15
GBPUSD,BUY,2026-02-26T00:00:00+00:00,ASIA,-27.393004149977028,0,59.16265970281322,64.69669451738298,60.21409559981274,27.94048164678873,0.0013929238543874966,0
XAUUSD,BUY,2026-02-25T20:00:00+00:00,US,5.0,1,56.118183838007624,59.62956464083816,64.90748587666928,11.34838520565362,20.90318199825602,20
GBPUSD,SELL,2026-02-27T02:00:00+00:00,ASIA,4.999999999999893,1,39.717641850693305,39.2016093204742,43.4593039911501,26.5044231743755,0.0017949674436970218,2
XAUUSD,BUY,2026-02-27T14:00:00+00:00,OVERLAP_EU_US,5.0,1,68.82027188236587,64.73620665967276,56.86407309768165,13.9190471742418,19.52912548422768,14
USDCHF,SELL,2026-02-27T12:00:00+00:00,EUROPE,6.517205422314917,1,41.667805271238855,39.055406786925005,45.25250179100316,13.94637055829825,0.0008041183610976657,12
USDCHF,SELL,2026-02-27T17:00:00+00:00,US,7.370061572296251,1,36.09253505268001,21.741934808463142,35.447477689087286,27.199967389761376,0.0010212166594406932,17
GBPUSD,SELL,2026-02-27T14:00:00+00:00,OVERLAP_EU_US,9.842819111679724,1,26.689536559618514,34.86830345663172,37.83284134937681,27.321697940737103,0.001842819111679635,14
NZDUSD,BUY,2026-02-27T17:00:00+00:00,US,-5.0400000000000444,0,60.36867326982118,59.57841101310711,57.410840823861705,15.875887550230942,0.0009840658486227082,17
USDJPY,BUY,2026-02-26T18:00:00+00:00,US,0.031970740378376605,1,64.44357593555127,60.63394129830996,57.15469494964855,14.127730865722166,0.23534865537410246,18
GBPUSD,SELL,2026-03-02T00:00:00+00:00,ASIA,4.999999999999893,1,34.81767188279146,32.12394038769369,32.71702084121864,31.821931632344644,0.002492828797701546,0
EURUSD,SELL,2026-03-02T00:00:00+00:00,ASIA,4.999999999999893,1,30.032105582576683,30.84940944731635,37.264560619934,15.868554651646303,0.0016498643823677122,0
NZDUSD,SELL,2026-03-02T00:00:00+00:00,ASIA,4.999999999999893,1,36.959729626198815,34.58893037301967,39.69413324509593,17.81078494948932,0.0013308889582251324,0
USDCAD,SELL,2026-02-27T04:00:00+00:00,ASIA,-0.3071432750249276,0,38.06533857684934,41.85907605369763,45.29416389759355,17.541862519384683,0.0009582082989939701,4
NZDUSD,SELL,2026-03-02T08:00:00+00:00,OVERLAP_ASIA_EU,4.999999999999893,1,28.99052987555991,33.91527955559141,39.41747436232695,17.439856972085565,0.0014064712843580845,8
US100,SELL,2026-03-02T07:00:00+00:00,OVERLAP_ASIA_EU,-11.365757299546166,0,22.037016047945517,28.88502386519821,41.018386100532695,38.20064814897319,101.32256211499197,7
XAUUSD,BUY,2026-03-02T13:00:00+00:00,OVERLAP_EU_US,5.0,1,58.108525364790964,69.93215659781809,73.13937882245118,49.37940220200334,26.849949690880013,13
EURUSD,SELL,2026-03-02T16:00:00+00:00,US,4.999999999999893,1,29.94053615531328,29.024602489318518,30.69753028206537,30.871338348856508,0.002165039499796406,16
GBPUSD,SELL,2026-03-02T08:00:00+00:00,OVERLAP_ASIA_EU,4.999999999999893,1,23.983927749950567,29.427097153389973,32.2869165023204,31.909273551134227,0.002564880167968008,8
US100,BUY,2026-03-02T20:00:00+00:00,US,-12.970995027548087,0,65.96434416643662,62.99046218503539,54.75304853016971,30.03036877174812,118.28326319695901,20
EURUSD,SELL,2026-03-03T06:00:00+00:00,ASIA,4.999999999999893,1,28.307898628963578,32.254523602983014,35.249938029054036,31.59197791359668,0.0017599268732674098,6
US500,BUY,2026-03-02T21:00:00+00:00,US,-2.149981341657076,0,55.451854356450795,57.47854377208201,54.388887080308926,25.445862022202135,26.690291237734414,21
AUDUSD,SELL,2026-03-02T00:00:00+00:00,ASIA,5.000000000000004,1,33.35908963354346,30.545943754407197,39.33223287569818,15.024138965015064,0.0017548833429708024,0
EURUSD,SELL,2026-03-03T10:00:00+00:00,EUROPE,4.999999999999893,1,16.43763719896383,21.513506244487218,29.7448842260081,36.96838015421505,0.0019385334607296694,10
US100,SELL,2026-03-03T10:00:00+00:00,EUROPE,-16.15280057216114,0,17.93525383392216,27.6071604492787,42.07427892609184,25.768803202085692,104.86138856547954,10
USDCHF,BUY,2026-03-03T08:00:00+00:00,OVERLAP_ASIA_EU,-6.863617601281711,0,77.43108914222292,75.1135667914494,68.98426465972138,45.23517012087821,0.0013328535361269852,8
USDCAD,SELL,2026-03-05T01:00:00+00:00,ASIA,3.6717563069953623,1,38.05531804992835,37.106212219847855,43.07895623664605,30.46478656216045,0.0017757942076058915,1
EURUSD,SELL,2026-03-03T16:00:00+00:00,US,4.999999999999893,1,38.03260871152304,25.116863511458963,23.569737004298542,45.843846142701246,0.002395071078091801,16
AUDUSD,SELL,2026-03-05T08:00:00+00:00,OVERLAP_ASIA_EU,5.000000000000004,1,34.1539378113528,41.695804746963255,44.552367468302606,15.59273529905267,0.001802425669473601,8
NZDUSD,SELL,2026-03-05T18:00:00+00:00,US,4.999999999999893,1,34.75390589143992,31.20694269306275,39.746474714417715,17.29481287538969,0.001658617316341225,18
US100,BUY,2026-03-05T15:00:00+00:00,OVERLAP_EU_US,-5.412400000000016,0,63.47693328151721,60.76227179950389,56.24272927747378,15.38392185575895,107.14449190002782,15
US500,SELL,2026-03-03T11:00:00+00:00,EUROPE,5.000000000000009,1,24.996748043045432,27.700135964165025,41.549691691740954,26.51377897492647,22.56504432225495,11
AUDUSD,SELL,2026-03-05T18:00:00+00:00,US,4.999999999999893,1,33.22312874693716,29.269492234340266,41.68928718841449,17.000830379471722,0.0022544773327076504,18
GBPUSD,SELL,2026-03-03T14:00:00+00:00,OVERLAP_EU_US,4.999999999999893,1,42.568157632289505,34.38488597499313,32.441509973623575,30.947528553879025,0.0027836139458710008,14
EURUSD,SELL,2026-03-06T12:00:00+00:00,EUROPE,4.999999999999893,1,24.770585316699833,33.07055468230149,33.75977808865797,15.698673851316812,0.001611682962926654,12
USDCAD,SELL,2026-03-06T17:00:00+00:00,US,3.690499915118423,1,29.17479561312732,29.2626434503984,41.585419274036184,16.90458955563334,0.0018969367575300887,17
XAUUSD,SELL,2026-03-09T05:00:00+00:00,ASIA,5.0,1,47.853187785949736,44.86228601271172,43.374857334041614,25.02743451906064,36.81628915260007,5
USDCAD,SELL,2026-03-09T08:00:00+00:00,OVERLAP_ASIA_EU,3.693902984159112,1,40.16104806717302,31.55086751712954,34.641549577472766,43.88697633803863,0.0018236810397201629,8
XAUUSD,SELL,2026-03-09T11:00:00+00:00,EUROPE,5.0,1,42.966912758413734,44.950783327293856,44.33907350811325,17.605936646381565,35.50560507810471,11
US100,SELL,2026-03-09T00:00:00+00:00,ASIA,-14.191316075464057,0,23.04480965755492,23.39354643068664,31.289873960035628,31.651090984726842,147.8539994090494,0
US500,SELL,2026-03-09T02:00:00+00:00,ASIA,-5.410215362512244,0,18.686039081821736,19.31188343125381,27.24131244136161,44.60959938579991,34.18402589613864,2
GBPUSD,SELL,2026-03-09T07:00:00+00:00,OVERLAP_ASIA_EU,-11.709999999999887,0,48.19907409217075,44.5074135971997,40.69029553576791,16.996963805361965,0.002752419496398304,7
AUDUSD,SELL,2026-03-09T00:00:00+00:00,ASIA,-22.3396645208187,0,25.817360721477336,36.54719535072076,39.470191216311626,17.44675086360323,0.002085047668167449,0
AUDUSD,BUY,2026-03-10T02:00:00+00:00,ASIA,5.000000000000004,1,54.53179055419386,64.07915711969463,55.670407478026064,27.30689128850093,0.0018912115529485065,2
NZDUSD,BUY,2026-03-09T21:00:00+00:00,US,4.999999999999893,1,63.83481727299983,64.99245008658653,54.32255219089204,25.14106825888534,0.0016100948670964771,21
US100,BUY,2026-03-09T20:00:00+00:00,US,5.0,1,78.04457015603961,69.25801567215125,55.86967217501188,28.695548602154894,153.46526713428463,20
XAUUSD,SELL,2026-03-09T14:00:00+00:00,OVERLAP_EU_US,-154.5550000000003,0,38.40409388347356,42.2084347383112,43.220961252871284,15.021702068550743,34.256601077476624,14
USDJPY,BUY,2026-03-11T01:00:00+00:00,ASIA,0.5117771936918019,1,63.38377744503775,60.354029490303226,55.52630959151044,17.12891795630362,0.22907400451790536,1
AUDUSD,BUY,2026-03-10T12:00:00+00:00,EUROPE,5.000000000000004,1,63.70071235708912,69.69285184968206,62.5408568365646,38.47666560095069,0.001928392970982648,12
XAUUSD,BUY,2026-03-11T01:00:00+00:00,ASIA,5.0,1,60.10343991978464,61.76616337310635,55.72315940827447,14.351481969012866,25.071840192945917,1
USDJPY,BUY,2026-03-11T06:00:00+00:00,ASIA,0.03161075777305659,1,51.18923151988907,56.98413224876556,56.70150950153355,14.170899692546106,0.2035102698270564,6
USDJPY,BUY,2026-03-11T10:00:00+00:00,EUROPE,0.03155091686961554,1,68.72349511140669,63.74834951651697,57.08148316114144,12.878742631532372,0.21559547627370274,10
USDJPY,BUY,2026-03-11T12:00:00+00:00,EUROPE,0.6935249984238928,1,64.52186764756875,61.96978394553529,60.787364049936315,11.533874565349006,0.21977875250130588,12
AUDUSD,BUY,2026-03-11T03:00:00+00:00,ASIA,4.999999999999893,1,75.89245609457993,70.63301808190714,59.89612608747158,41.369683628646264,0.0018373307837383592,3
USDJPY,BUY,2026-03-11T15:00:00+00:00,OVERLAP_EU_US,0.9003450273251611,1,64.73765449514754,64.15148481168052,60.787364049936315,11.00108322427221,0.2345437023488956,15
USDJPY,BUY,2026-03-11T19:00:00+00:00,US,0.11325099566500785,1,68.09087682469769,68.92710544996339,64.61801990656623,12.202625325293422,0.2090163911595913,19
EURUSD,BUY,2026-03-10T15:00:00+00:00,OVERLAP_EU_US,-10.529999999999928,0,57.383073908947374,61.09275606531301,53.90048793564469,27.155063675822053,0.00205758069316196,15
XAUUSD,SELL,2026-03-12T00:00:00+00:00,ASIA,5.0,1,31.380624862852354,33.5546028551873,45.170900546143486,26.404388068032727,22.599587492221662,0
GBPUSD,BUY,2026-03-11T03:00:00+00:00,ASIA,-11.282174018993896,0,63.909264020231014,57.04464566407627,53.27439651129075,28.064219389947795,0.001981025552350591,3
EURUSD,SELL,2026-03-12T02:00:00+00:00,ASIA,4.999999999999893,1,44.18498933651095,34.26996362032668,38.63350546070805,27.039938076006543,0.0015632411186338802,2
USDJPY,BUY,2026-03-12T06:00:00+00:00,ASIA,0.0314240104578821,1,57.927463955786855,64.32705800629546,66.04285939889732,15.256842393141012,0.19460728969765806,6
USDCHF,BUY,2026-03-12T08:00:00+00:00,OVERLAP_ASIA_EU,6.3793956832887835,1,54.56141510705277,63.50284545865693,58.639646145711104,25.464373715863648,0.0009667407226530201,8
USDJPY,BUY,2026-03-12T15:00:00+00:00,OVERLAP_EU_US,0.1821539389218771,1,71.34743767012976,63.01491442126731,58.79080381774559,12.37604502559183,0.21039605110096876,15
AUDUSD,BUY,2026-03-11T15:00:00+00:00,OVERLAP_EU_US,-21.5511951557823,0,61.107103028304884,63.48945320054482,63.13888100470148,34.37763882442614,0.0019070002344627275,15
US500,BUY,2026-03-09T20:00:00+00:00,US,-2.1506607492746115,0,76.98916327742305,67.42775755729247,53.1379435940193,29.420501544317034,36.99911260766695,20
GBPUSD,SELL,2026-03-12T17:00:00+00:00,US,4.999999999999893,1,37.53710601237599,34.456697077182326,42.6078069252265,26.304875839222454,0.002140949318696767,17
EURUSD,SELL,2026-03-12T14:00:00+00:00,OVERLAP_EU_US,4.999999999999893,1,30.702876778141754,32.79801568220838,42.11904537495785,27.526718137011102,0.0016137525412473436,14
USDCHF,BUY,2026-03-12T15:00:00+00:00,OVERLAP_EU_US,6.338420972567319,1,70.70849690600328,69.75028023700257,55.90567371832288,26.2490060031094,0.001159782154570867,15
GBPUSD,SELL,2026-03-13T09:00:00+00:00,EUROPE,4.999999999999893,1,16.035239839684543,19.631366012548803,34.09512715894207,30.564159407846233,0.0018537316280310277,9
EURUSD,SELL,2026-03-13T08:00:00+00:00,OVERLAP_ASIA_EU,4.999999999999893,1,9.842383545836222,17.530568905594613,28.89432089754263,35.32861812719536,0.00140713627214086,8
NZDUSD,SELL,2026-03-13T05:00:00+00:00,ASIA,5.000000000000004,1,24.85240893359602,17.486653809856723,34.11510504567174,41.90093776959504,0.0010596470412118563,5
NZDUSD,SELL,2026-03-13T21:00:00+00:00,US,-1.4500000000000624,0,19.459015461379924,19.203875637795644,28.501280675677425,47.508698566204146,0.0011782338019166005,21
US100,SELL,2026-03-13T00:00:00+00:00,ASIA,5.767312021670805,1,34.22488137373349,30.624901810977732,39.98194153294193,28.695481350702636,98.5712021670872,0
USDJPY,BUY,2026-03-16T03:00:00+00:00,ASIA,0.03133028385234321,1,56.80860059661266,55.93997359186239,64.28376902118369,13.331687066289936,0.2039211013300118,3
AUDUSD,SELL,2026-03-13T16:00:00+00:00,US,-7.079999999999975,0,27.8180429892492,24.78332383722678,35.02651721619463,37.59646640960289,0.0018125695988169236,16
USDJPY,BUY,2026-03-17T01:00:00+00:00,ASIA,0.3639284190448833,1,63.07042540927132,53.25627968733649,53.05766758111833,28.458283662415536,0.19555628193440583,1
AUDUSD,BUY,2026-03-16T21:00:00+00:00,US,4.999999999999893,1,58.89505341817731,63.85263537215009,53.18050665708204,31.336650117413697,0.0014841466953222826,21
US500,SELL,2026-03-13T08:00:00+00:00,OVERLAP_ASIA_EU,-2.2218029290109462,0,25.40371103651215,31.266600809709132,37.98499383135338,25.68296866883408,20.48732013181651,8
EURUSD,SELL,2026-03-16T05:00:00+00:00,ASIA,-15.194590343345915,0,46.549265550109645,40.58278988130796,35.53571058842317,34.15696653990337,0.0014722638002344602,5
USDCHF,BUY,2026-03-17T06:00:00+00:00,ASIA,-6.0805384527133635,0,65.52047971581042,56.74086771418801,57.63305734942711,11.328266731557008,0.0009860698085935064,6
USDJPY,SELL,2026-03-18T03:00:00+00:00,ASIA,0.0314651429146505,1,44.007080312482735,42.42023344734605,46.65334669579059,28.522993274490194,0.17494505306861338,3
US500,BUY,2026-03-17T18:00:00+00:00,US,-0.4620999999999913,0,56.33070350593629,59.92221413114874,53.7879309188256,28.86170208378629,19.020866419531227,18
EURUSD,BUY,2026-03-17T18:00:00+00:00,US,-6.999999999999895,0,65.33045179556008,66.78947435838884,53.81955233873522,27.1754959811394,0.0016126673668765913,18
US100,BUY,2026-03-17T18:00:00+00:00,US,-3.778100000000013,0,59.96146916925105,62.68815221370557,55.82904467577313,34.00720792100256,84.03124785909264,18
AUDUSD,BUY,2026-03-18T05:00:00+00:00,ASIA,-19.443023880293286,0,57.75003847299358,62.250916046869165,61.54964670972531,25.646240316360103,0.0012048271248035088,5
USDCHF,BUY,2026-03-18T20:00:00+00:00,US,6.291454415613493,1,79.01941528040625,83.5157720408437,66.72163378624256,33.29373811477339,0.0011789683910944733,20
XAUUSD,SELL,2026-03-19T10:00:00+00:00,EUROPE,20.03900000000067,1,27.97497273685228,15.774847620481179,16.709293259687968,52.12916859187902,33.45655727244368,10
AUDUSD,SELL,2026-03-18T20:00:00+00:00,US,4.999999999999893,1,24.406228221157658,29.535604969400545,40.08076964566383,26.827390244098474,0.0016434395752183998,20
XAUUSD,SELL,2026-03-19T12:00:00+00:00,EUROPE,77.71200000000044,1,23.13692101894307,12.894127608999428,13.809677931828327,55.483494167802654,35.89284785226009,12
XAUUSD,SELL,2026-03-19T15:00:00+00:00,OVERLAP_EU_US,5.326000000000022,1,41.66234527640791,20.88522747849882,13.809677931828327,60.491617546730765,49.03830748229416,15
USDJPY,SELL,2026-03-19T17:00:00+00:00,US,1.495488188178156,1,28.701620964642608,22.31046844560089,34.84857724201601,34.49163332112345,0.27001555718868253,17
GBPUSD,BUY,2026-03-19T17:00:00+00:00,US,4.999999999999893,1,66.63725005581553,68.2717708815547,57.28006171088299,25.902300745065535,0.0026737781921444,17
USDJPY,SELL,2026-03-19T19:00:00+00:00,US,0.4631480106841743,1,26.45428673297768,18.59812851591704,34.84857724201601,38.35905934865463,0.26844198553514026,19
GBPUSD,BUY,2026-03-19T19:00:00+00:00,US,4.999999999999893,1,74.51087448088678,75.8864234080601,57.28006171088299,30.571058470859505,0.002764890379961236,19
XAUUSD,SELL,2026-03-20T10:00:00+00:00,EUROPE,22.1220000000003,1,39.56087742828694,43.98922400558379,32.694041397061156,33.763247668916456,41.072366453142905,10
USDCAD,BUY,2026-03-13T16:00:00+00:00,US,-2.0535707025240972,0,78.16363355845083,79.17289595459408,75.00775050586275,53.84412421651503,0.0017429455334429485,16
XAUUSD,SELL,2026-03-20T14:00:00+00:00,OVERLAP_EU_US,52.09900000000016,1,30.15467048373911,38.18395951002841,30.32475436085435,29.490589910849753,41.67993141576988,14
USDJPY,BUY,2026-03-20T16:00:00+00:00,US,0.05651101022840577,1,74.41970679498196,67.15995743324405,55.26046736267606,26.6879593741835,0.23090394983026,16
US100,SELL,2026-03-18T20:00:00+00:00,US,5.0,1,24.683896845935806,28.947729649301284,39.97979173292539,44.71169649122487,91.0555965743936,20
USDJPY,BUY,2026-03-20T18:00:00+00:00,US,0.803283420983359,1,65.37351100440368,65.60354246609117,55.26046736267606,27.949166606955014,0.22390187510874457,18
XAUUSD,SELL,2026-03-20T19:00:00+00:00,US,5.0,1,23.582391673394163,29.330710168259113,23.91960851402212,30.883740915064433,49.18646234484788,19
USDJPY,BUY,2026-03-20T20:00:00+00:00,US,0.03138712249135569,1,62.98630288158558,66.06463291552424,55.77508699636054,29.40388236860865,0.21652253517029635,20
XAUUSD,SELL,2026-03-20T21:00:00+00:00,US,5.0,1,29.234648174350152,29.346954282762326,21.75734729943605,32.33003329195336,46.01035273611879,21
XAUUSD,SELL,2026-03-23T00:00:00+00:00,ASIA,110.4380000000001,1,28.240164797040308,26.415600365622673,20.262739593360983,34.642491486033485,49.58055414491876,0
GBPUSD,SELL,2026-03-20T16:00:00+00:00,US,4.999999999999893,1,28.238535855248536,30.849020481696794,44.446070366284715,34.89914361394856,0.0026559824108117057,16
AUDUSD,SELL,2026-03-23T02:00:00+00:00,ASIA,5.000000000000004,1,38.831394686671594,32.86135619100157,38.43842155925586,26.96052284611193,0.0018484652282564954,2
GBPUSD,SELL,2026-03-23T08:00:00+00:00,OVERLAP_ASIA_EU,4.999999999999893,1,40.66633342664354,37.85677231148546,43.01514025038407,26.215807634376063,0.0024434392207123676,8
EURUSD,BUY,2026-03-19T21:00:00+00:00,US,4.999999999999893,1,66.17757481109446,76.38753277812239,62.88882777995087,33.45435998636215,0.002404682095236128,21
GBPUSD,SELL,2026-03-23T10:00:00+00:00,EUROPE,-22.2744293119872,0,36.002009562828505,36.026644610495964,43.01514025038407,25.296834873927395,0.00273138381785913,10
XAUUSD,SELL,2026-03-23T16:00:00+00:00,US,5.0,1,45.371258928640366,43.86051781730748,30.6833473647908,38.49732222848246,86.24510225957545,16
AUDUSD,SELL,2026-03-23T10:00:00+00:00,EUROPE,5.0000000000001155,1,30.913100742687806,26.16938027736043,29.7047747425488,36.60592652633528,0.001847493094425761,10
GBPUSD,BUY,2026-03-23T18:00:00+00:00,US,4.999999999999893,1,59.545407803631996,60.08824023561537,55.816048831787285,29.334936437462144,0.004478172440235229,18
USDCHF,SELL,2026-03-24T08:00:00+00:00,OVERLAP_ASIA_EU,-7.632332349050024,0,32.14801153370794,41.98477528863951,44.005351317239146,17.707965203985882,0.001499180750031916,8
NZDUSD,BUY,2026-03-23T21:00:00+00:00,US,-4.070019205979936,0,50.950721759678665,55.60939548348062,55.94826672926567,25.957378705695472,0.0022302126985847934,21
USDJPY,BUY,2026-03-25T08:00:00+00:00,OVERLAP_ASIA_EU,0.03141927132423087,1,72.24621389048059,64.49570103540587,54.237069929631566,15.76013595572607,0.20139618155882158,8
USDCAD,BUY,2026-03-25T09:00:00+00:00,EUROPE,3.613735084308363,1,67.0280331519874,67.68936699279766,67.09646513620898,9.248199267079114,0.001180215898656987,9
US100,SELL,2026-03-23T00:00:00+00:00,ASIA,5.000000000000036,1,38.179446879329056,28.19192778572207,27.709375826207662,41.62084483372994,121.59826634721713,0
AUDUSD,SELL,2026-03-24T06:00:00+00:00,ASIA,5.000000000000004,1,41.10152190509633,40.623360247489906,37.269485688753036,17.81972082448501,0.0023248158782504342,6
XAUUSD,SELL,2026-03-26T10:00:00+00:00,EUROPE,5.0,1,33.29822217717779,34.69356670211242,42.75582184321747,27.544408359780455,36.336780249966054,10
